MatchID,Season,SeasonStartYear,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,Home_Result_L3,Home_Result_L5,Home_Result_L10,Home_GF_L3,Home_GF_L5,Home_GF_L10,Home_GA_L3,Home_GA_L5,Home_GA_L10,Home_ShotsF_L3,Home_ShotsF_L5,Home_ShotsF_L10,Home_SOTF_L3,Home_SOTF_L5,Home_SOTF_L10,Home_xGF_L3,Home_xGF_L5,Home_xGF_L10,Home_xGA_L3,Home_xGA_L5,Home_xGA_L10,Home_MatchesPlayedPrior,Home_RestDays,Home_MatchesLast14Days,Home_VenueGF_L5,Home_VenueGA_L5,Home_VenueResult_L5,Away_Result_L3,Away_Result_L5,Away_Result_L10,Away_GF_L3,Away_GF_L5,Away_GF_L10,Away_GA_L3,Away_GA_L5,Away_GA_L10,Away_ShotsF_L3,Away_ShotsF_L5,Away_ShotsF_L10,Away_SOTF_L3,Away_SOTF_L5,Away_SOTF_L10,Away_xGF_L3,Away_xGF_L5,Away_xGF_L10,Away_xGA_L3,Away_xGA_L5,Away_xGA_L10,Away_MatchesPlayedPrior,Away_RestDays,Away_MatchesLast14Days,Away_VenueGF_L5,Away_VenueGA_L5,Away_VenueResult_L5,HomeEloPre,AwayEloPre,EloDiffPre
20210516_Everton_SheffieldUnited,2020-21,2020,2021-05-16,Everton,Sheffield United,0,1,A,A Moss,0.5247813411078718,0.5999863494112552,0.5355026351125203,0.6112730806608357,0.8711131633806947,0.7769608650265781,0.5617103984450923,0.6711404645581842,0.756848729047006,13.298347910592808,13.082754587693236,12.451843911158075,3.7774538386783285,3.7711133319064816,3.6082283692558415,,,,,,,111,3.0,2,1.2291950702836794,1.523675345182943,0.3527598625503681,0.28085519922254615,0.19481580974112753,0.18583466840369192,0.28085519922254615,0.19481580974112753,0.2687056380686109,2.099125364431487,2.04391950534311,2.1399560823699826,7.330417881438289,7.394788508563638,7.221474752324229,1.172983479105928,1.4263382211429079,1.3788945910097419,,,,,,,73,8.0,1,0.19481580974112753,2.6661133403327706,0.0,1538.9897446259179,1343.1139085559637,195.87583606995418
20210518_Southampton_Leeds,2020-21,2020,2021-05-18,Southampton,Leeds,0,2,A,P Bankes,0.7191448007774539,0.5816330485809286,0.5165746759019235,2.1574344023323615,1.8028568491407713,1.7082705140830348,1.2808551992225463,1.335570232279092,1.6888067045886888,11.941690962099125,10.51889089809077,11.884379172719859,6.388726919339164,5.63210652177943,5.627745437000814,,,,,,,112,3.0,3,2.3288595354418153,1.306347860817923,0.7618376725914715,0.7191448007774539,0.6520102598499109,0.6902549533784909,2.546161321671526,1.9069046700180827,1.7472117935302236,0.892128279883382,0.7595811123038992,0.8258369704945623,14.59572400388727,12.80696887834292,12.52679507849484,5.206997084548105,4.812397093941329,4.592217732582166,,,,,,,36,3.0,2,1.7993835326712517,1.1003082336643741,0.6300505071783559,1471.0825917799466,1558.2618424781892,-87.17925069824264
20210518_ManUnited_Fulham,2020-21,2020,2021-05-18,Man United,Fulham,1,1,D,L Mason,0.28085519922254615,0.4183669514190713,0.5754952303675818,1.9504373177842567,1.7751882854354957,1.7807598043147803,2.496598639455782,1.872525409475531,1.4503387365740406,13.374149659863948,14.319327716930607,13.750622579943734,3.462585034013605,4.3309930719048975,4.6612090247287,,,,,,,112,5.0,3,1.8248663169194832,1.8973644252175248,0.5011636705590505,0.0,0.0827967191399792,0.10824328626271339,0.38872691933916426,0.43523469743722837,0.5056750216524095,2.3887269193391645,1.9632933983393468,1.9722745396767825,13.634596695821186,11.925009395312623,11.583196168227774,3.0,2.6688131234400836,3.1337814164875275,,,,,,,74,3.0,2,0.7708049297163205,1.9589100426201715,0.23816232740852838,1687.5823677806623,1351.8949014068626,335.6874663737997
20210518_Chelsea_Leicester,2020-21,2020,2021-05-18,Chelsea,Leicester,2,1,H,M Dean,0.6112730806608357,0.6599815295737477,0.6641046192863577,1.2225461613216715,1.0136151983295725,1.319502824177557,0.7191448007774539,0.49883632944094947,0.7805976263016742,13.878522837706512,13.427236463587475,14.815430865961192,5.000000000000001,5.024839015741994,6.026076230305898,,,,,,,112,6.0,2,1.071085862203205,1.097608450557062,0.4673573976922078,0.5291545189504374,0.6733970248457567,0.5988336109179656,1.7191448007774537,1.9459386127968372,1.9580367384807944,1.9912536443148687,1.5468307883130739,1.5550769677382936,19.384839650145775,17.991875371810018,16.2512006947249,6.667638483965015,6.438269846860617,5.990133165695678,,,,,,,112,7.0,2,1.6300505071783558,1.3896316194822549,0.6202094438480503,1631.3167667465693,1600.424918699532,30.89184804703723
20210518_Brighton_ManCity,2020-21,2020,2021-05-18,Brighton,Man City,3,2,H,S Attwell,0.4752186588921283,0.40001365058874483,0.4292772027798891,1.2808551992225463,0.8884679489232045,1.0105166874407743,1.0495626822157436,0.8936248380045873,0.8972721965569644,10.313896987366375,11.517643807267168,11.604645894769885,3.172983479105928,3.1448293760669785,3.3893608898057384,,,,,,,112,3.0,2,1.3655661371024685,0.5511501042331993,0.6270170430128366,0.6695821185617105,0.6300505071783559,0.6928568612567167,2.447035957240039,2.1693330254928958,2.3520857851771395,1.827016520894072,1.7144162013950566,1.4523051652725651,16.73469387755102,17.842649157960906,16.974137052525215,4.496598639455782,4.6011365379073474,5.34829239536573,,,,,,,112,4.0,2,2.6800369408525047,1.0037395872129375,1.0,1458.0326981966134,1793.3973958976771,-335.36469770106373
20210519_Everton_Wolves,2020-21,2020,2021-05-19,Everton,Wolves,1,0,H,A Madley,0.446064139941691,0.45016776742093184,0.4184069503532913,0.28085519922254615,0.5011636705590505,0.6236464457802404,0.38872691933916426,0.6008281357171869,0.8300917091823061,13.703595724003888,13.281058881224709,13.16791877194612,4.827016520894072,3.9858050729632395,4.0773049823445175,,,,,,,112,3.0,3,0.9251745505838576,1.5647653025627715,0.18020462401054294,0.4708454810495627,0.4673573976922078,0.4320383083645798,0.9416909620991254,0.7939603728464512,0.8169570669284661,1.3887269193391643,1.6256671514591803,1.5702699800124236,16.73469387755102,15.002721691459618,13.747949550246423,5.957240038872692,5.1672112858349015,4.6243629272706075,,,,,,,112,3.0,2,0.5647653025627716,1.331495278750078,0.3922100640229465,1522.070705028514,1499.8740479419391,22.196657086574987
20210519_Newcastle_SheffieldUnited,2020-21,2020,2021-05-19,Newcastle,Sheffield United,1,0,H,R Jones,0.3304178814382896,0.4527462119616233,0.47876743746462774,2.4878522837706516,2.31356076450038,1.9600316540791545,2.7774538386783285,2.3736890800345813,2.098432118405432,10.306122448979593,10.560088711974263,10.87264330733179,4.206997084548105,4.706601660653105,4.525931034081691,,,,,,,112,5.0,2,1.8653125057930737,2.3985280957765753,0.347989740150089,0.38872691933916426,0.43523469743722837,0.3447297576354891,0.38872691933916426,0.43523469743722837,0.4151700818506702,1.784256559766764,1.3784078020698336,1.7454220910297833,8.44703595724004,8.144494009750902,7.711794118460296,1.447035957240039,1.782028747128742,1.6588306918506317,,,,,,,74,3.0,2,0.43523469743722837,2.1465550801255855,0.26964125915726994,1459.1281905541425,1360.0329481533674,99.09524240077508
20210519_Tottenham_AstonVilla,2020-21,2020,2021-05-19,Tottenham,Aston Villa,1,2,A,C Pawson,0.6695821185617105,0.7004277184473382,0.6235133586988654,2.231292517006803,2.1604365491985753,2.0638825465548574,0.9912536443148688,1.134687494206926,1.3204940491233224,18.581146744412052,16.56502651753258,14.606599044668798,9.134110787172013,7.254939069501719,6.174634144836957,,,,,,,112,3.0,2,2.57430554736333,0.8323505471189673,0.8344065617200416,0.1652089407191448,0.35056818469078044,0.32432916392062544,1.0583090379008748,1.3467940496915134,1.3090665228079987,2.008746355685131,1.84047349005108,1.7863685877875357,14.770651117589896,15.776514583378976,14.118997298747678,4.0087463556851315,5.156941324376749,4.722777724584436,,,,,,,74,3.0,3,1.3580819069029848,1.7340983280556674,0.3119917894236586,1598.7487915125134,1481.1456831814469,117.60310833106655
20210519_CrystalPalace_Arsenal,2020-21,2020,2021-05-19,Crystal Palace,Arsenal,1,3,A,A Taylor,0.6695821185617105,0.4644570688983975,0.4384358433953931,2.058309037900875,1.5685048897757092,1.3505226449997871,1.7687074829931975,1.8395634508014242,1.8796926819745405,18.473275024295432,14.867385372972844,12.25645467448415,6.678328474246842,5.57631943051766,4.744926786225569,,,,,,,112,3.0,3,1.1693330254928958,1.776935897846409,0.5056119087062106,1.0,0.7640293504510594,0.7145450226898945,1.9416909620991252,1.487612512028528,1.6036940227866632,0.3304178814382896,0.5355429311016024,0.8560464062806766,12.236151603498543,13.339520476725747,12.879781859807718,4.494655004859087,4.318279486535633,4.2479209974029954,,,,,,,112,7.0,2,1.9500135663258513,0.6375347373778398,0.8468260695910385,1448.7527754291891,1604.0085809213112,-155.25580549212214
20210519_Burnley_Liverpool,2020-21,2020,2021-05-19,Burnley,Liverpool,0,3,A,C Kavanagh,0.3304178814382896,0.39478850856363784,0.38040547486295057,0.9416909620991254,1.4563341259662848,1.4463999684777027,2.1166180758017497,1.8904599237252289,1.8405394874862022,13.092322643343053,12.807369969715916,13.168553768016379,4.049562682215744,4.390405152844462,4.581404091953926,,,,,,,112,4.0,2,0.73035874084273,2.232934657496617,0.15317393040896152,1.0,0.8468260695910385,0.7997499204139803,2.6608357628765793,2.152042279749436,1.9275753815972343,1.0495626822157436,1.034379260542552,0.8934986121121895,19.65597667638484,19.67029109459184,18.493538863656802,6.660835762876579,7.0959248779451976,6.672306091099187,,,,,,,112,3.0,3,2.288413346568225,0.9228472094657564,0.9025920951294362,1475.3241875066137,1711.194151204115,-235.86996369750136
20210519_WestBrom_WestHam,2020-21,2020,2021-05-19,West Brom,West Ham,1,3,A,M Oliver,0.14042759961127307,0.18020462401054294,0.30357878009919115,1.0,1.0248390157419938,1.3106817078587156,2.049562682215744,2.1751336830805164,1.7506468228272642,10.660835762876578,9.61386360533957,10.744341204757276,2.6200194363459675,2.6205102623777976,3.1477674838867578,,,,,,,36,3.0,2,1.083283758664332,0.9092320111361841,0.3922100640229465,0.4752186588921283,0.3296364393197625,0.4548342746845993,0.9504373177842566,0.9407817237154542,1.3777189112737398,1.0,1.281508845075929,1.424791197795893,15.644314868804665,14.594124179911388,13.020756667595652,2.2896015549076774,2.7639004282240247,3.1842421861633494,,,,,,,112,4.0,2,1.614443334046759,1.5552250577622133,0.5296091381422728,1404.1836431069826,1554.379734325294,-150.1960912183115
20210523_ManCity_Everton,2020-21,2020,2021-05-23,Man City,Everton,5,0,H,M Oliver,0.3304178814382896,0.5355429311016024,0.5521580425758583,2.379980563654033,2.263574330826231,2.2257323384158667,2.7191448007774537,2.026895030343068,1.7579999694663824,12.559766763848398,13.8537853419641,15.11323244175352,4.660835762876579,4.152042279749436,4.925426799106766,,,,,,,113,5.0,2,2.0359330682984456,1.8592455774620351,0.3355702322790921,0.5291545189504374,0.5326426023077921,0.5424161972926484,0.38872691933916426,0.5759891199751931,0.7168697684055554,0.3304178814382896,0.5107039153596087,0.6320373738202583,14.941690962099127,14.106747603984624,13.550122982600657,4.941690962099125,4.3468580894905635,4.176020103469893,,,,,,,113,4.0,3,0.42401088002480697,0.28150884507592927,0.6416282287434212,1777.4989085930886,1528.6917909315189,248.8071176615697
20210523_Arsenal_Brighton,2020-21,2020,2021-05-23,Arsenal,Brighton,2,0,H,J Moss,1.0,0.8592455774620353,0.7757484140325858,2.339164237123421,1.9537531535387886,1.8866804983533658,0.6695821185617105,0.6052114914363621,0.8776394453385753,8.197278911564625,10.802897295329645,11.516881975405402,3.7930029154518956,3.881255045240747,4.060732847792545,,,,,,,113,4.0,2,1.2852484322888666,1.3311868765599166,0.5078035865657984,0.5539358600583091,0.5498322325790681,0.5516559118552568,1.7774538386783285,1.5641215340565338,1.3824797633093602,1.6695821185617106,1.2988636306184393,1.0626813670734196,12.094266277939749,13.597127309435255,13.155192484462612,3.8357628765792033,4.051670006286012,3.928037914304282,,,,,,,113,5.0,2,0.7167435425131575,1.2404188876961006,0.23816232740852838,1616.6429077883095,1473.931185501202,142.71172228710748
20210523_Wolves_ManUnited,2020-21,2020,2021-05-23,Wolves,Man United,1,2,A,M Dean,0.28085519922254615,0.2776125288811067,0.3672325621098928,0.5617103984450923,0.5552250577622134,0.6576432173968453,1.3304178814382897,1.6514583378975733,1.3744186145335073,12.948493683187563,13.982672178583405,13.14606798618651,3.842565597667638,4.602847074645126,4.454249067164718,,,,,,,113,4.0,2,1.0652852046155843,1.8239562776698277,0.4644570688983975,0.19436345966958213,0.37079127912757565,0.5641709458124444,1.3304178814382897,1.4196275243056318,1.7004161231599142,2.2721088435374153,1.7416465980542013,1.4195582155802853,12.124392614188533,13.642863522761935,13.711569771936878,3.604470359572401,4.222420333647353,5.0458791184811504,,,,,,,113,5.0,3,1.7245580832551093,0.4644570688983975,0.8150252535891779,1493.2529620389344,1679.0883267866852,-185.83536474775087
20210523_Fulham_Newcastle,2020-21,2020,2021-05-23,Fulham,Newcastle,0,2,A,C Kavanagh,0.19436345966958213,0.2051978408476173,0.18539193806948184,0.7191448007774539,0.6395907519789141,0.616594057896899,1.9416909620991252,1.8187993885884446,1.8264333587252652,12.311953352769681,10.61841043107211,10.935405874516556,3.7774538386783285,3.2577736732386104,3.4872547829991003,,,,,,,75,5.0,3,0.19481580974112753,1.7956439454583142,0.0,0.6695821185617105,0.5348342801673798,0.575337466591109,2.503401360544218,1.8772441315107833,1.8527971954596318,1.8833819241982508,1.7783531997148543,1.7836673006446173,13.78620019436346,11.376075405178122,11.899138837678478,5.280855199222546,4.391687634083329,4.597041378969438,,,,,,,113,4.0,2,1.6973917263950145,1.4600737131792223,0.6494318153092197,1360.3889424008396,1463.952290961444,-103.56334856060448
20210523_AstonVilla_Chelsea,2020-21,2020,2021-05-23,Aston Villa,Chelsea,2,1,H,S Attwell,0.5291545189504374,0.5078035865657984,0.4440649340787071,1.4382896015549078,1.4447749422377865,1.44947683387915,1.379980563654033,1.5947612073861483,1.6684132996194054,17.703595724003886,15.931472359243049,15.184999151397282,3.768707482993198,4.145911311619347,4.540820486912069,,,,,,,75,4.0,3,1.2066833956597867,1.5491581294311747,0.3729829569871634,0.6695821185617105,0.7708049297163205,0.7144889263934039,1.339164237123421,1.4008554368946764,1.4583476900432741,1.0,0.6936521391820769,0.850278271848774,16.256559766763846,15.159563585622054,15.363737973021118,5.388726919339165,5.410395681695235,6.058935085252363,,,,,,,113,5.0,2,1.6884952501006942,0.4644570688983975,0.9172032808600207,1496.7007589681853,1637.7180626549475,-141.01730368676226
20210523_WestHam_Southampton,2020-21,2020,2021-05-23,West Ham,Southampton,3,0,H,M Atkinson,0.5539358600583091,0.5498322325790681,0.5366091334819095,1.4965986394557824,1.369305724315406,1.6578313640750295,1.0,1.0,1.39784280761886,16.208940719144803,16.15321184871103,14.401494614918057,4.4897959183673475,4.058239141462231,4.203687016208251,,,,,,,113,4.0,2,1.362736589139187,1.3852482637630796,0.4183669514190713,0.6112730806608357,0.49438809129378936,0.4023181850242841,1.8338192419825072,1.4127870626123857,1.3784893579858777,1.3887269193391643,1.4352346974372283,1.8090262778850872,14.282798833819243,12.598187336635315,12.912033165288936,5.164237123420797,4.998008025197976,5.160043042465989,,,,,,,113,5.0,3,0.8418907919195255,2.4100872795050736,0.14075442253796464,1567.2275484758286,1455.5293266406527,111.6982218351759
20210523_SheffieldUnited_Burnley,2020-21,2020,2021-05-23,Sheffield United,Burnley,1,0,H,K Friend,0.3304178814382896,0.3699494928216441,0.25625000449781477,0.3304178814382896,0.3699494928216441,0.31612428008071874,0.9504373177842566,1.3216466317593587,1.6703790668676668,9.546161321671526,8.931743685760077,8.278565579675954,1.379980563654033,1.5450831759021606,1.523235798580686,,,,,,,75,4.0,2,0.3699494928216441,1.4549168240978394,0.3699494928216441,0.28085519922254615,0.3355702322790921,0.3049595088873325,0.5617103984450923,1.1182427479140722,1.192669683713696,2.4878522837706516,2.0568909351664444,2.087999143347974,13.105928085519922,12.38626447425853,12.619730123829218,4.280855199222546,4.451485639075063,4.383882609683784,,,,,,,113,4.0,3,2.263574330826231,1.2219821666012225,0.6395907519789141,1355.2088477460659,1464.3390552511141,-109.13020750504825
20210523_Leicester_Tottenham,2020-21,2020,2021-05-23,Leicester,Tottenham,2,4,A,A Taylor,0.3304178814382896,0.4527462119616233,0.4906234245340954,1.6112730806608357,1.5647653025627715,1.8143312277086752,2.231292517006803,1.8540886883806524,1.6585857120699004,13.707482993197278,15.146681474465817,14.569358274577354,4.685131195335277,5.4439643332024445,5.504842901348976,,,,,,,113,5.0,2,2.285892200795104,1.638946983472676,0.5647653025627716,0.3304178814382896,0.5355429311016024,0.4932160654016847,1.3304178814382897,1.8667298076615193,1.793989296094576,1.620019436345967,1.264484370075887,1.4591902312471747,14.906705539358601,15.340990021588153,13.842068608983777,6.69290573372206,6.886339468233732,5.8116687336190616,,,,,,,113,4.0,2,1.5896043183047652,1.938454382597353,0.3775988782923619,1594.023622791154,1583.193715725775,10.829907065378848
20210523_Leeds_WestBrom,2020-21,2020,2021-05-23,Leeds,West Brom,3,1,H,D Coote,1.0,0.7640293504510594,0.7734869998640681,2.941690962099125,2.04051022867264,1.8586706034853917,0.28085519922254615,0.5260026863010443,0.6284208459356762,15.611273080660835,13.494847324063292,12.824235237735909,6.669582118561711,5.37982004816467,5.137236520156596,,,,,,,37,5.0,2,1.3349264637728542,0.6300505071783559,0.7176173487186142,0.0,0.15317393040896152,0.25804196308431243,1.0,1.1407544225379649,1.300849741172259,2.6695821185617103,2.2988636306184387,2.0115903783878766,12.11661807580175,11.468196656111335,11.34300089252074,2.8270165208940723,3.186357500492938,3.312372650796095,,,,,,,37,4.0,2,1.555998591124421,2.3237026463604327,0.2801909734217981,1573.8151076174831,1391.335828956448,182.4792786610351
20210523_Liverpool_CrystalPalace,2020-21,2020,2021-05-23,Liverpool,Crystal Palace,2,0,H,C Pawson,1.0,0.9296227887310176,0.8665577218442342,2.9504373177842567,2.5185184561015603,2.1987499428347017,0.892128279883382,0.7595811123038992,0.7227035308030102,21.139941690962097,20.07867120787487,19.19752179750884,5.3955296404276,6.0029711096243386,6.1950007564190095,,,,,,,113,4.0,3,1.1581092080804745,0.73035874084273,0.5790546040402372,0.3304178814382896,0.39478850856363784,0.3542853221399087,1.6608357628765793,1.4832291563093527,1.33471453774217,2.6695821185617103,2.1332701923384807,2.158049648155412,15.35374149659864,15.394407640285078,12.365067631280928,6.099125364431488,6.118436552569092,5.080268926261137,,,,,,,113,4.0,3,1.2291950702836794,1.927166525385882,0.3119917894236586,1722.1792834596147,1436.118448562191,286.0608348974238
20210813_Brentford_Arsenal,2021-22,2021,2021-08-13,Brentford,Arsenal,2,0,H,M Oliver,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,1.0,1.0,0.8093861519276978,2.049562682215744,2.19997269882251,1.9036784236003608,0.3304178814382896,0.39478850856363784,0.7092232390454382,9.606413994169097,11.821745219344738,12.299660547571646,3.496598639455782,4.288349306769175,4.275163499608366,,,,,,,114,82.0,0,2.346794049691513,0.6919045267711638,0.9296227887310176,1500.0,1622.5909179957223,-122.5909179957223
20210814_Burnley_Brighton,2021-22,2021,2021-08-14,Burnley,Brighton,1,2,A,D Coote,0.0,0.1655934382799584,0.24083043780805716,0.0,0.4719412990978814,0.9769989416642907,2.503401360544218,2.0179985540487477,1.9247992718457776,11.685131195335277,11.54975976649067,12.26354089474719,3.6112730806608355,3.7551977565847237,4.102759639246514,,,,,,,114,83.0,0,0.5011636705590505,2.5872769771866637,0.07037721126898232,0.4708454810495627,0.4673573976922078,0.43213723558461725,1.272108843537415,1.3295033039480535,1.1015672198282542,1.7191448007774537,1.523675345182943,1.2400494515047578,11.030126336248786,10.871863103132725,11.821602743316168,2.9329446064139946,3.2349957278713,3.304980779696884,,,,,,,114,83.0,0,0.3699494928216441,1.4739973136989555,0.0827967191399792,1454.076327230175,1467.9831752937891,-13.906848063614234
20210814_Chelsea_CrystalPalace,2021-22,2021,2021-08-14,Chelsea,Crystal Palace,3,0,H,J Moss,0.3304178814382896,0.5355429311016024,0.5705452979420426,1.0495626822157436,1.3407271213604748,1.3528252470444324,1.3887269193391643,1.1288868366193052,1.0962771100561597,19.894071914480076,17.053476602722363,16.656258435037355,6.107871720116618,5.768477588598219,6.1265542434798075,,,,,,,114,83.0,0,1.2104229828727242,1.2026084421307728,0.5472537880383767,0.28085519922254615,0.3355702322790921,0.30114252381892237,1.172983479105928,1.2607447828629494,1.0977370675884934,2.3304178814382897,2.1132796634877087,2.0608016219473986,12.368318756073858,13.356681457613236,11.26030748658879,5.784256559766764,5.800671069683728,5.028539455799018,,,,,,,114,83.0,0,0.9251745505838576,1.6988090282634596,0.26519302101010983,1626.5429441028925,1433.1855949623634,193.3573491405291
20210814_ManUnited_Leeds,2021-22,2021,2021-08-14,Man United,Leeds,5,1,H,P Tierney,0.5539358600583091,0.5249932168370743,0.6295453039405777,1.6695821185617106,1.7459659139743267,1.7453537046859269,1.8425655976676387,1.7500408675033408,1.3933947727355933,12.849368318756074,12.108945180246755,13.041604595638697,4.3799805636540325,4.18905728360025,4.8154566717242755,,,,,,,114,83.0,0,1.701136369381561,1.8824010205921657,0.441168490396558,1.0,0.8592455774620353,0.8258490946306333,2.9504373177842567,2.5433574718435543,2.140180881439636,0.38872691933916426,0.7167435425131575,0.7209280085376756,16.058309037900877,15.336674076183767,13.818302846999032,7.496598639455783,6.6406945958835895,5.900502489594862,,,,,,,38,83.0,0,2.068758521085104,0.695979480300178,0.8051841902588724,1686.666852546972,1578.746143777142,107.92070876983007
20210814_Everton_Southampton,2021-22,2021,2021-08-14,Everton,Southampton,3,1,H,A Madley,0.3304178814382896,0.4527462119616233,0.4610537676987512,0.3304178814382896,0.3699494928216441,0.5725690136523711,2.2244897959183674,1.5430221055274773,1.3975426362242724,12.229348882410108,12.23360539012877,12.496982798256454,4.172983479105929,4.144829376066979,3.9628467984570577,,,,,,,114,83.0,0,0.936398367996279,1.090767988863816,0.4228151895662315,0.28085519922254615,0.36040924802108587,0.34197045727064146,0.8425655976676384,1.0812277440632576,1.0981753753032941,2.107871720116618,1.909232011136184,1.9141317572176222,15.645286686103015,14.694154346027258,13.7458499274497,4.900874635568512,5.237589339732819,5.099266296603741,,,,,,,114,83.0,0,0.47632465481705677,2.857497965051122,0.0,1523.9567321944908,1447.5431274428208,76.41360475166994
20210814_Watford_AstonVilla,2021-22,2021,2021-08-14,Watford,Aston Villa,3,2,H,M Dean,0.0,0.30634786081792303,0.23764212958654068,1.0583090379008748,1.3467940496915134,1.0542066965311878,3.3304178814382897,2.6164993486478334,2.4263104732668443,11.978620019436345,12.390873654532248,11.164787817412122,3.1749271137026245,3.5932798657186527,3.3536480980613312,,,,,,,76,384.0,0,1.154369620867537,2.1401106540317265,0.49438809129378936,0.7191448007774539,0.5816330485809286,0.5642254834592519,2.0,1.5280587009021187,1.6055958877819791,1.5617103984450924,1.5055470262782258,1.5313810151841434,14.276967930029155,13.604262691255702,13.733708699702987,3.892128279883382,3.7347420965619054,4.383237992859961,,,,,,,76,83.0,0,1.693652139182077,1.6239835788473174,0.5348342801673798,1421.2080050783218,1507.8758775202402,-86.66787244191846
20210814_Norwich_Liverpool,2021-22,2021,2021-08-14,Norwich,Liverpool,0,3,A,A Marriner,0.0,0.0,0.0,0.0,0.14075442253796464,0.0974952584293165,2.8853255587949467,2.945294844290599,2.6605393157071684,4.487852283770652,6.623589228505799,7.661900325179987,2.2157434402332363,2.2904053213702493,2.137291881930224,,,,,,,38,384.0,0,0.0,2.2387353150842375,0.0,1.0,1.0,0.9233443530599499,2.3304178814382897,2.5603819468435964,2.2424780303941985,0.28085519922254615,0.5260026863010443,0.5775277116902078,21.296404275996114,19.55794674922183,19.278204396359566,4.620019436345967,5.373960406551608,6.089291221940861,,,,,,,114,83.0,0,2.6344338628975312,0.784420128045893,0.9172032808600207,1316.7512142460184,1725.1121370594421,-408.3609228134237
20210814_Leicester_Wolves,2021-22,2021,2021-08-14,Leicester,Wolves,1,0,H,C Pawson,0.28085519922254615,0.26519302101010983,0.38025962136163005,1.6695821185617106,1.6300505071783558,1.8421815435523738,2.496598639455782,2.5348991625953645,2.120108723736468,9.570456754130223,14.015755475824134,13.957495112375453,4.166180758017493,5.647010942379349,5.652657045131331,,,,,,,114,83.0,0,1.884084593204029,2.4716699725808544,0.36040924802108587,0.0,0.2359706495489407,0.2937625330472334,0.38872691933916426,0.7415825582551513,0.7457670242796693,1.6695821185617106,1.4644570688983976,1.541796401338183,12.628765792031098,14.224553870110434,13.42123894622794,3.3887269193391645,4.751702531762898,4.4596522860747125,,,,,,,114,83.0,0,0.36040924802108587,0.9228472094657564,0.3333785544195045,1574.3946661200903,1485.6744362786476,88.72022984144269
20210815_Newcastle_WestHam,2021-22,2021,2021-08-15,Newcastle,West Ham,2,4,A,M Atkinson,0.7191448007774539,0.6644297677209079,0.6574219913486181,1.9504373177842567,2.015298770941435,1.911647905633038,1.1234207968901846,1.391958960600356,1.4793469160555737,12.263362487852284,11.528587871873214,11.540727433042004,4.611273080660837,4.33293448897083,4.544255461616373,,,,,,,114,84.0,0,1.7355156299241128,1.9191076222528187,0.5056119087062106,0.8595724003887268,0.7369986568494777,0.6428880529519739,2.438289601554908,1.9728336431399052,1.9694675279408282,0.6112730806608357,0.73035874084273,1.15139609698368,16.593780369290574,16.428436367190724,14.598662449126806,6.537414965986395,5.097709566029246,4.88052599022347,,,,,,,114,84.0,0,2.1812006114115547,1.4719412990978813,0.7198090265782018,1478.798454231415,1575.2137476736605,-96.41529344224546
20210815_Tottenham_ManCity,2021-22,2021,2021-08-15,Tottenham,Man City,1,0,H,A Taylor,0.6695821185617105,0.6052114914363621,0.6060039450837829,2.447035957240039,2.4260028548268315,2.2352017701574423,1.4382896015549078,1.494452973721774,1.5403116965600985,14.32069970845481,14.570200259192658,13.599609765097963,6.527696793002915,6.573029807155941,5.5766887130685525,,,,,,,114,84.0,0,1.9792359377870203,1.127139224208392,0.5896043183047653,0.6695821185617105,0.6052114914363621,0.6561046256818305,3.727891156462585,3.032961958674106,2.8257239351152412,1.8338192419825072,1.6032195166343377,1.420759395061723,15.01943634596696,15.882847613927643,15.92270699650579,7.282798833819243,6.1363660110451805,6.020464226702505,,,,,,,114,84.0,0,2.4583901405673587,1.6621024266028068,0.73035874084273,1602.8226723968387,1782.2339673301167,-179.411294933278
20210821_Liverpool_Burnley,2021-22,2021,2021-08-21,Liverpool,Burnley,2,0,H,M Dean,1.0,1.0,0.9348427001009574,2.6695821185617103,2.7459659139743264,2.42964690481977,0.0,0.4471022833558876,0.4908985549366765,19.280855199222547,20.072461032624904,19.49386576335209,5.604470359572401,6.0071488638834065,6.522978696619135,,,,,,,115,7.0,1,1.523675345182943,0.5011636705590505,0.7618376725914715,0.0,0.14075442253796464,0.16793558264449765,0.38872691933916426,0.5511501042331993,0.9436788109222962,1.9504373177842567,2.015298770941435,1.972849670561262,11.554907677356658,12.635143356460688,12.52400976053511,3.2808551992225463,3.641918093097015,3.863805114374836,,,,,,,115,7.0,1,1.6847556628877567,1.188684841611039,0.42401088002480697,1730.1840985452318,1441.6478695922826,288.53622895294916
