MatchID,Fuzzy_HomeWinPotential,Fuzzy_DrawPotential,Fuzzy_AwayWinPotential,Fuzzy_HomeGoalPotential,Fuzzy_AwayGoalPotential,Fuzzy_Over25Potential,Fuzzy_Under25Potential,Fuzzy_P_HomeWin,Fuzzy_P_Draw,Fuzzy_P_AwayWin,Fuzzy_P_Over25,Fuzzy_P_Under25
20211205_Leeds_Brentford,50.0,64.20829897497221,20.499500192148354,50.0,50.0,50.0,50.0,0.3711737576379615,0.47664871204164216,0.15217753032039638,0.5,0.5
20211206_Everton_Arsenal,20.11368067820749,32.70551829021716,67.29448170978286,50.0,50.0,50.0,50.0,0.16745536865274632,0.272288036679497,0.5602565946677567,0.5,0.5
20211210_Brentford_Watford,50.0,50.0,19.742870715776263,50.0,50.0,63.87013553913768,50.00000000000001,0.4175613938526734,0.4175613938526734,0.16487721229465327,0.5609033065318976,0.4390966934681023
20211211_ManCity_Wolves,80.8157894736842,19.18421052631579,19.18421052631579,80.8157894736842,19.40075998040236,19.40075998040236,50.0,0.6780746301611834,0.16096268491940827,0.16096268491940827,0.27954679438497243,0.7204532056150277
20211211_Arsenal_Southampton,43.39242626741931,48.2151766585106,26.636849321062417,49.99999999999999,50.00000000000001,50.00000000000001,50.00000000000001,0.36697219567460126,0.4077584676682961,0.2252693366571027,0.5,0.5
20211211_Chelsea_Leeds,55.4953302349469,44.50466976505313,19.774385773480525,50.0,34.838373519903335,22.844093908682243,50.0,0.46333220476622317,0.3715708452825728,0.16509694995120403,0.3136025542073421,0.6863974457926579
20211211_Liverpool_AstonVilla,69.27009144875787,30.729908551242126,19.18421052631579,70.17782989387227,50.0,50.0,50.0,0.5812019154455286,0.2578353996350631,0.16096268491940827,0.5,0.5
20211211_Norwich_ManUnited,29.88092155874152,29.88092155874152,54.675441640653474,50.0,50.0,76.20438118487608,50.0,0.26111176634341615,0.26111176634341615,0.4777764673131677,0.6038172404906033,0.39618275950939674
20211212_Burnley_WestHam,37.26272131337066,40.56992944183002,40.31494897664227,49.99999999999999,50.00000000000001,50.00000000000001,50.00000000000001,0.3153912681928795,0.3433834418465606,0.3412252899605598,0.5,0.5
20211212_Leicester_Newcastle,33.52801900474553,50.83335392304488,30.615730031402226,50.0,50.0,50.00000000000001,50.00000000000001,0.29160605148179114,0.4421171921603079,0.26627675635790093,0.5,0.5
20211212_CrystalPalace_Everton,35.845170664764694,65.89313442528653,30.401372429466676,50.0,50.0,50.0,50.0,0.27126727821376834,0.4986627458323688,0.23006997595386286,0.5,0.5
20211214_Norwich_AstonVilla,22.88310759866875,38.38731140893812,57.064875300599034,50.0,50.0,50.0,50.0,0.19337516953369283,0.3243944389824885,0.4822303914838187,0.5,0.5
20211214_ManCity_Leeds,69.25651867512333,19.18421052631579,19.18421052631579,68.47984464689466,50.0,50.0,50.0,0.6434987917327778,0.17825060413361105,0.17825060413361105,0.5,0.5
20211215_Brighton_Wolves,47.091277373580034,65.16981957181349,21.72037075663841,19.18421052631579,24.156676412326053,19.18421052631579,53.323964791240314,0.35147605248144226,0.4864092078521479,0.16211473966640988,0.2645799655321184,0.7354200344678816
20211215_CrystalPalace_Southampton,50.0,66.76450525679618,20.895916787756455,49.99999999999999,50.0,50.0,50.00000000000001,0.36321260139546807,0.48499419270404687,0.1517932059004851,0.5,0.5000000000000001
20211215_Arsenal_WestHam,45.775468929067195,50.0,28.535944426591524,50.0,49.99999999999999,50.0,50.0,0.36823222979616677,0.40221568277844677,0.22955208742538646,0.5,0.5
20211216_Chelsea_Everton,79.42220393184651,21.18098767577963,20.18996179826707,80.8157894736842,50.0,50.0,50.0,0.6575058411213867,0.1753492402388616,0.16714491863975173,0.5,0.5
20211216_Liverpool_Newcastle,80.8157894736842,19.18421052631579,19.18421052631579,80.8157894736842,20.08260528414702,32.09989604360642,50.0,0.6780746301611834,0.16096268491940827,0.16096268491940827,0.39098583056130704,0.609014169438693
20211218_Leeds_Arsenal,24.020320707734758,54.72110746162142,45.278892538378564,34.41444947570424,78.1004776438977,38.535883782883595,50.0,0.19368052405170635,0.44122694691764847,0.3650925290306451,0.43525723284566836,0.5647427671543317
